asv	sample	count
6caebfa0688c173adb84e8e065388ec5	480	7
6caebfa0688c173adb84e8e065388ec5	492	32
6caebfa0688c173adb84e8e065388ec5	501	10
6caebfa0688c173adb84e8e065388ec5	511	222
6caebfa0688c173adb84e8e065388ec5	574	252
6caebfa0688c173adb84e8e065388ec5	587	270
6caebfa0688c173adb84e8e065388ec5	652	28
6caebfa0688c173adb84e8e065388ec5	653	39
6caebfa0688c173adb84e8e065388ec5	655	381
6caebfa0688c173adb84e8e065388ec5	664	47
6caebfa0688c173adb84e8e065388ec5	672	77
6caebfa0688c173adb84e8e065388ec5	673	339
6caebfa0688c173adb84e8e065388ec5	676	61
6caebfa0688c173adb84e8e065388ec5	685	7
6caebfa0688c173adb84e8e065388ec5	686	3328
6cb0e90f4660c0716127bf7c7c13935c	383	11
6cb0e90f4660c0716127bf7c7c13935c	426	11
6cb0e90f4660c0716127bf7c7c13935c	555	9
6cb0e90f4660c0716127bf7c7c13935c	575	12
6cb0e90f4660c0716127bf7c7c13935c	613	18
6cb0e90f4660c0716127bf7c7c13935c	650	20
6cb0e90f4660c0716127bf7c7c13935c	651	20
6cb0e90f4660c0716127bf7c7c13935c	655	180
6cb0e90f4660c0716127bf7c7c13935c	676	18
6cbab9889d9a545e0078c741dd2a24aa	382	2
6cbab9889d9a545e0078c741dd2a24aa	386	4
6cc54db4bd7890414f5fd8304ed0d98d	623	6
6cf21e00383aaa8bbef5cc775b0f7daf	380	5
6cf21e00383aaa8bbef5cc775b0f7daf	398	6
6cf21e00383aaa8bbef5cc775b0f7daf	426	9
6cf21e00383aaa8bbef5cc775b0f7daf	459	6
6cf21e00383aaa8bbef5cc775b0f7daf	472	4
6cf21e00383aaa8bbef5cc775b0f7daf	511	6
6cf21e00383aaa8bbef5cc775b0f7daf	547	2
6cf21e00383aaa8bbef5cc775b0f7daf	575	3
6cf21e00383aaa8bbef5cc775b0f7daf	587	2
6cf21e00383aaa8bbef5cc775b0f7daf	623	2
6cf21e00383aaa8bbef5cc775b0f7daf	651	6
6cf21e00383aaa8bbef5cc775b0f7daf	652	4
6cf21e00383aaa8bbef5cc775b0f7daf	653	4
6cf21e00383aaa8bbef5cc775b0f7daf	654	2
6cf21e00383aaa8bbef5cc775b0f7daf	664	5
6cf21e00383aaa8bbef5cc775b0f7daf	672	4
6cf21e00383aaa8bbef5cc775b0f7daf	673	10
6cf8b844a1a6cf534d82bdfff1f8172b	654	1577
6cf968423adfe679523128ca8c406da0	555	100
6d0f78e9ca3116a2829ccbf159c4796a	386	3220
6d1d5cd9913b9d131d737c29e436c17c	430	3
6d1d5cd9913b9d131d737c29e436c17c	492	3
6d1d5cd9913b9d131d737c29e436c17c	501	4
6d1d5cd9913b9d131d737c29e436c17c	650	18
6d2c78018db3e1b9e8a600ad66e8c0a5	430	140
6d2c78018db3e1b9e8a600ad66e8c0a5	587	146
6d42c84dd0cb3b9707d9862655763138	480	12
6d4a5e8f4a7029002f61f85e05c1f380	511	868
6d565fd482d54e5117a4344a8ecbb88f	398	16
6d565fd482d54e5117a4344a8ecbb88f	426	36
6d565fd482d54e5117a4344a8ecbb88f	655	30
6d65dea361fb4266ef9ef026f286f2be	391	46
6d65dea361fb4266ef9ef026f286f2be	429	103
6d65dea361fb4266ef9ef026f286f2be	480	39
6d65dea361fb4266ef9ef026f286f2be	652	163
6d65dea361fb4266ef9ef026f286f2be	672	53
6d65dea361fb4266ef9ef026f286f2be	676	34
6d65dea361fb4266ef9ef026f286f2be	685	91
6d7b1e927e7ef9a05325dd0d6583e0be	382	386
6d7b1e927e7ef9a05325dd0d6583e0be	386	1032
6d7b1e927e7ef9a05325dd0d6583e0be	398	358
6d7b1e927e7ef9a05325dd0d6583e0be	419	373
6d7b1e927e7ef9a05325dd0d6583e0be	459	257
6d7b1e927e7ef9a05325dd0d6583e0be	462	272
6d7b1e927e7ef9a05325dd0d6583e0be	472	343
6d7b1e927e7ef9a05325dd0d6583e0be	492	429
6d7b1e927e7ef9a05325dd0d6583e0be	511	345
6d7b1e927e7ef9a05325dd0d6583e0be	547	267
6d7b1e927e7ef9a05325dd0d6583e0be	555	277
6d7b1e927e7ef9a05325dd0d6583e0be	565	420
6d7b1e927e7ef9a05325dd0d6583e0be	574	398
6d7b1e927e7ef9a05325dd0d6583e0be	613	276
6d7b1e927e7ef9a05325dd0d6583e0be	617	187
6d7b1e927e7ef9a05325dd0d6583e0be	664	994
6d7b1e927e7ef9a05325dd0d6583e0be	686	331
6d8d388414c7244229cdf348850bc503	462	10
6d97cb71b1381257413c72e7ca185feb	653	32
6dae81dec55dfbe3d76b5f031f625cd7	381	8
6dae81dec55dfbe3d76b5f031f625cd7	382	63
6dae81dec55dfbe3d76b5f031f625cd7	383	86
6dae81dec55dfbe3d76b5f031f625cd7	386	41
6dae81dec55dfbe3d76b5f031f625cd7	391	17
6dae81dec55dfbe3d76b5f031f625cd7	399	12
6dae81dec55dfbe3d76b5f031f625cd7	419	88
6dae81dec55dfbe3d76b5f031f625cd7	424	7
6dae81dec55dfbe3d76b5f031f625cd7	426	10
6dae81dec55dfbe3d76b5f031f625cd7	429	33
6dae81dec55dfbe3d76b5f031f625cd7	430	3
6dae81dec55dfbe3d76b5f031f625cd7	431	9
6dae81dec55dfbe3d76b5f031f625cd7	454	32
6dae81dec55dfbe3d76b5f031f625cd7	459	144
6dae81dec55dfbe3d76b5f031f625cd7	462	57
6dae81dec55dfbe3d76b5f031f625cd7	474	4
6dae81dec55dfbe3d76b5f031f625cd7	489	7
6dae81dec55dfbe3d76b5f031f625cd7	492	37
6dae81dec55dfbe3d76b5f031f625cd7	501	24
6dae81dec55dfbe3d76b5f031f625cd7	511	13
6dae81dec55dfbe3d76b5f031f625cd7	547	77
6dae81dec55dfbe3d76b5f031f625cd7	555	9
6dae81dec55dfbe3d76b5f031f625cd7	563	15
6dae81dec55dfbe3d76b5f031f625cd7	565	25
6dae81dec55dfbe3d76b5f031f625cd7	575	17
6dae81dec55dfbe3d76b5f031f625cd7	576	27
6dae81dec55dfbe3d76b5f031f625cd7	587	31
6dae81dec55dfbe3d76b5f031f625cd7	588	61
6dae81dec55dfbe3d76b5f031f625cd7	613	22
6dae81dec55dfbe3d76b5f031f625cd7	615	18
6dae81dec55dfbe3d76b5f031f625cd7	623	13
6dae81dec55dfbe3d76b5f031f625cd7	651	63
6dae81dec55dfbe3d76b5f031f625cd7	652	36
6dae81dec55dfbe3d76b5f031f625cd7	653	40
6dae81dec55dfbe3d76b5f031f625cd7	654	94
6dae81dec55dfbe3d76b5f031f625cd7	655	52
6dae81dec55dfbe3d76b5f031f625cd7	664	30
6dae81dec55dfbe3d76b5f031f625cd7	677	97
6dae81dec55dfbe3d76b5f031f625cd7	685	12
6dc0c67bcec184fd44be5fb51d3f7747	615	15
6dd9ceffbcf3693f871b6b124805a70d	380	11
6dd9ceffbcf3693f871b6b124805a70d	391	30
6dd9ceffbcf3693f871b6b124805a70d	424	28
6dd9ceffbcf3693f871b6b124805a70d	426	43
6dd9ceffbcf3693f871b6b124805a70d	431	20
6dd9ceffbcf3693f871b6b124805a70d	454	3
6dd9ceffbcf3693f871b6b124805a70d	462	4
6dd9ceffbcf3693f871b6b124805a70d	472	4
6dd9ceffbcf3693f871b6b124805a70d	501	33
6dd9ceffbcf3693f871b6b124805a70d	511	10
6dd9ceffbcf3693f871b6b124805a70d	547	3
6dd9ceffbcf3693f871b6b124805a70d	574	35
6dd9ceffbcf3693f871b6b124805a70d	575	14
6dd9ceffbcf3693f871b6b124805a70d	587	26
6dd9ceffbcf3693f871b6b124805a70d	613	8
6dd9ceffbcf3693f871b6b124805a70d	615	3
6dd9ceffbcf3693f871b6b124805a70d	623	64
6dd9ceffbcf3693f871b6b124805a70d	650	49
6dd9ceffbcf3693f871b6b124805a70d	654	4
6dd9ceffbcf3693f871b6b124805a70d	672	54
6dd9ceffbcf3693f871b6b124805a70d	676	7
6dd9ceffbcf3693f871b6b124805a70d	677	193
6ddae54ca8e63ba23278cb811a408ad6	430	19
6ddae54ca8e63ba23278cb811a408ad6	613	27
6e49496d5bf268c50471cfb9769e2abc	383	50
6e49496d5bf268c50471cfb9769e2abc	390	3062
6e49496d5bf268c50471cfb9769e2abc	391	24
6e49496d5bf268c50471cfb9769e2abc	432	13
6e49496d5bf268c50471cfb9769e2abc	459	11
6e49496d5bf268c50471cfb9769e2abc	472	97
6e49496d5bf268c50471cfb9769e2abc	489	34
6e49496d5bf268c50471cfb9769e2abc	492	91
6e49496d5bf268c50471cfb9769e2abc	501	30
6e49496d5bf268c50471cfb9769e2abc	511	11
6e49496d5bf268c50471cfb9769e2abc	555	240
6e49496d5bf268c50471cfb9769e2abc	654	14
6e49496d5bf268c50471cfb9769e2abc	664	91
6e49496d5bf268c50471cfb9769e2abc	672	37
6e49496d5bf268c50471cfb9769e2abc	673	18
6e49496d5bf268c50471cfb9769e2abc	677	12
6e49496d5bf268c50471cfb9769e2abc	685	30
6e4fb593cf9e727b34037c7293577038	386	9
6e4fb593cf9e727b34037c7293577038	391	9
6e4fb593cf9e727b34037c7293577038	398	15
6e4fb593cf9e727b34037c7293577038	399	2
6e4fb593cf9e727b34037c7293577038	429	3
6e4fb593cf9e727b34037c7293577038	459	3
6e4fb593cf9e727b34037c7293577038	462	22
6e4fb593cf9e727b34037c7293577038	489	5
6e4fb593cf9e727b34037c7293577038	587	21
6e4fb593cf9e727b34037c7293577038	615	117
6e4fb593cf9e727b34037c7293577038	617	58
6e4fb593cf9e727b34037c7293577038	651	7
6e4fb593cf9e727b34037c7293577038	664	1
6e4fb593cf9e727b34037c7293577038	677	11
6e4fb593cf9e727b34037c7293577038	686	21
6e4fe26563bd3b37a617725266227a45	386	3
6e4fe26563bd3b37a617725266227a45	623	1
6e4fe26563bd3b37a617725266227a45	654	1
6e892f7616e87916bd9d01d9254a949f	380	76
6e892f7616e87916bd9d01d9254a949f	399	15
6e892f7616e87916bd9d01d9254a949f	430	70
6e892f7616e87916bd9d01d9254a949f	431	62
6e98de17868b9cee4bb82619a4309e30	677	8
6eaaeef1c5fb3e6117ec18638ac9f8fe	382	10
6eeda0fc3962a5c502af24b016ea8406	565	17
6f277f069a958b029a5cda660d4cd330	419	248
6f277f069a958b029a5cda660d4cd330	555	192
6f2d6134f9b33836b5592c67779b5c36	574	89
6f30cc8277a66ce67077c7f8ddefdc48	391	35
6f30cc8277a66ce67077c7f8ddefdc48	432	49
6f30cc8277a66ce67077c7f8ddefdc48	474	67
6f30cc8277a66ce67077c7f8ddefdc48	489	300
6f30cc8277a66ce67077c7f8ddefdc48	492	1210
6f30cc8277a66ce67077c7f8ddefdc48	501	19
6f30cc8277a66ce67077c7f8ddefdc48	653	168
6f431176c5edc84b9c9fd594812ee3d3	588	6
6f431176c5edc84b9c9fd594812ee3d3	673	40
6f431176c5edc84b9c9fd594812ee3d3	677	9
6f4b63b7a6a14a07abca27ef35924868	426	21
6f58584cbcbadfb0e89611c4caccccef	576	20
6f5ca5e15059acbb6b3725582c8b2483	650	11
6f723bb42d30af5a03fab9d7e31740e9	380	79
6f723bb42d30af5a03fab9d7e31740e9	381	50
6f723bb42d30af5a03fab9d7e31740e9	382	61
6f723bb42d30af5a03fab9d7e31740e9	391	24
6f723bb42d30af5a03fab9d7e31740e9	399	20
6f723bb42d30af5a03fab9d7e31740e9	424	44
6f723bb42d30af5a03fab9d7e31740e9	454	94
6f723bb42d30af5a03fab9d7e31740e9	462	129
6f723bb42d30af5a03fab9d7e31740e9	472	282
6f723bb42d30af5a03fab9d7e31740e9	489	187
6f723bb42d30af5a03fab9d7e31740e9	492	31
6f723bb42d30af5a03fab9d7e31740e9	555	51
6f723bb42d30af5a03fab9d7e31740e9	563	30
6f723bb42d30af5a03fab9d7e31740e9	574	37
6f723bb42d30af5a03fab9d7e31740e9	587	17
6f723bb42d30af5a03fab9d7e31740e9	615	57
6f723bb42d30af5a03fab9d7e31740e9	653	122
6f723bb42d30af5a03fab9d7e31740e9	676	27
6f786dbe76ffd21cad69d3ed944e6b35	547	6
6f94a0f4579409298a77120033f8e6b2	574	21
6fbf9c0e088b6bab28b6b042b495a56d	391	8
6fbf9c0e088b6bab28b6b042b495a56d	429	6
6fbf9c0e088b6bab28b6b042b495a56d	462	3
6fbf9c0e088b6bab28b6b042b495a56d	474	3
6fbf9c0e088b6bab28b6b042b495a56d	492	3
6fbf9c0e088b6bab28b6b042b495a56d	547	6
6fbf9c0e088b6bab28b6b042b495a56d	555	10
6fbf9c0e088b6bab28b6b042b495a56d	563	11
6fbf9c0e088b6bab28b6b042b495a56d	574	12
6fbf9c0e088b6bab28b6b042b495a56d	575	3
6fbf9c0e088b6bab28b6b042b495a56d	588	10
6fbf9c0e088b6bab28b6b042b495a56d	613	5
6fbf9c0e088b6bab28b6b042b495a56d	615	3
6fbf9c0e088b6bab28b6b042b495a56d	623	3
6fbf9c0e088b6bab28b6b042b495a56d	651	4
6fbf9c0e088b6bab28b6b042b495a56d	652	7
6fbf9c0e088b6bab28b6b042b495a56d	653	16
6fbf9c0e088b6bab28b6b042b495a56d	654	4
6fbf9c0e088b6bab28b6b042b495a56d	655	10
6fbf9c0e088b6bab28b6b042b495a56d	664	2
6fbf9c0e088b6bab28b6b042b495a56d	676	4
6fbf9c0e088b6bab28b6b042b495a56d	677	3
6fbf9c0e088b6bab28b6b042b495a56d	685	8
6fc4333b448951ba05b2d7ffbf87f9c5	390	11
6fccfd872b46e650eb693b1d2e80a363	651	41
6fccfd872b46e650eb693b1d2e80a363	652	39
6fe32800198a6c780b672bed38664aba	617	36
6ff35075211aeac5514daf3860f147dc	382	2
6ff35075211aeac5514daf3860f147dc	383	1
6ff35075211aeac5514daf3860f147dc	390	2
6ff35075211aeac5514daf3860f147dc	391	4
6ff35075211aeac5514daf3860f147dc	419	3
6ff35075211aeac5514daf3860f147dc	432	11
6ff35075211aeac5514daf3860f147dc	474	1
6ff35075211aeac5514daf3860f147dc	492	23
6ff35075211aeac5514daf3860f147dc	501	13
6ff35075211aeac5514daf3860f147dc	547	5
6ff35075211aeac5514daf3860f147dc	574	5
6ff35075211aeac5514daf3860f147dc	650	21
6ff35075211aeac5514daf3860f147dc	653	2
6ff35075211aeac5514daf3860f147dc	664	4
6ffd9cff14b685d484466c82fd228944	575	40
6ffd9cff14b685d484466c82fd228944	650	10
700a88ba67d67db01bc60de96846f0bd	381	10
700a88ba67d67db01bc60de96846f0bd	555	4
700a88ba67d67db01bc60de96846f0bd	677	576
702c140d971cfbdefa17c7c4d22b1c70	432	3
702c140d971cfbdefa17c7c4d22b1c70	459	1
702c140d971cfbdefa17c7c4d22b1c70	462	1
702c140d971cfbdefa17c7c4d22b1c70	474	5
702c140d971cfbdefa17c7c4d22b1c70	489	1
702c140d971cfbdefa17c7c4d22b1c70	555	3
702c140d971cfbdefa17c7c4d22b1c70	565	3
702c140d971cfbdefa17c7c4d22b1c70	574	5
702c140d971cfbdefa17c7c4d22b1c70	587	1
702c140d971cfbdefa17c7c4d22b1c70	588	1
702c140d971cfbdefa17c7c4d22b1c70	623	4
702c140d971cfbdefa17c7c4d22b1c70	653	1
702c140d971cfbdefa17c7c4d22b1c70	654	1
702c140d971cfbdefa17c7c4d22b1c70	664	1
702c140d971cfbdefa17c7c4d22b1c70	686	1
702f4f9e4d6e5db142cc4cd3f1cb3801	563	28
702f4f9e4d6e5db142cc4cd3f1cb3801	623	53
702f4f9e4d6e5db142cc4cd3f1cb3801	655	9
702f4f9e4d6e5db142cc4cd3f1cb3801	685	7
705b94f81bb36a4536d0c47e54890590	386	31
705b94f81bb36a4536d0c47e54890590	391	61
705b94f81bb36a4536d0c47e54890590	398	4
705b94f81bb36a4536d0c47e54890590	419	11
705b94f81bb36a4536d0c47e54890590	426	26
705b94f81bb36a4536d0c47e54890590	511	16
705b94f81bb36a4536d0c47e54890590	650	18
705b94f81bb36a4536d0c47e54890590	654	26
705b94f81bb36a4536d0c47e54890590	677	28
70692b2efdca1eecf9b0a525483a42ce	382	2
70692b2efdca1eecf9b0a525483a42ce	426	1
70692b2efdca1eecf9b0a525483a42ce	511	2
70779400f22757f520657712725485b1	511	91
707af384beafcfcc018708a8d2e50246	574	97
708f365f2d15bbdd5a6b15c94bcf72cf	429	7
709e836c82424cea4a0c50b590ee08f3	431	3
709e836c82424cea4a0c50b590ee08f3	575	7
709e836c82424cea4a0c50b590ee08f3	686	541
70d55baf78e9ac4d0babeac5dcbae5c2	380	59
70d55baf78e9ac4d0babeac5dcbae5c2	381	215
70d55baf78e9ac4d0babeac5dcbae5c2	382	19
70d55baf78e9ac4d0babeac5dcbae5c2	383	23
70d55baf78e9ac4d0babeac5dcbae5c2	386	83
70d55baf78e9ac4d0babeac5dcbae5c2	390	14
70d55baf78e9ac4d0babeac5dcbae5c2	391	6
70d55baf78e9ac4d0babeac5dcbae5c2	399	27
70d55baf78e9ac4d0babeac5dcbae5c2	419	51
70d55baf78e9ac4d0babeac5dcbae5c2	424	24
70d55baf78e9ac4d0babeac5dcbae5c2	430	163
70d55baf78e9ac4d0babeac5dcbae5c2	431	263
70d55baf78e9ac4d0babeac5dcbae5c2	454	552
70d55baf78e9ac4d0babeac5dcbae5c2	459	343
70d55baf78e9ac4d0babeac5dcbae5c2	462	1106
70d55baf78e9ac4d0babeac5dcbae5c2	472	95
70d55baf78e9ac4d0babeac5dcbae5c2	480	13
70d55baf78e9ac4d0babeac5dcbae5c2	489	124
70d55baf78e9ac4d0babeac5dcbae5c2	492	165
70d55baf78e9ac4d0babeac5dcbae5c2	511	209
70d55baf78e9ac4d0babeac5dcbae5c2	547	132
70d55baf78e9ac4d0babeac5dcbae5c2	555	477
70d55baf78e9ac4d0babeac5dcbae5c2	563	634
70d55baf78e9ac4d0babeac5dcbae5c2	565	26
70d55baf78e9ac4d0babeac5dcbae5c2	574	657
70d55baf78e9ac4d0babeac5dcbae5c2	587	78
70d55baf78e9ac4d0babeac5dcbae5c2	588	105
70d55baf78e9ac4d0babeac5dcbae5c2	613	273
70d55baf78e9ac4d0babeac5dcbae5c2	615	71
70d55baf78e9ac4d0babeac5dcbae5c2	617	16179
70d55baf78e9ac4d0babeac5dcbae5c2	623	129
70d55baf78e9ac4d0babeac5dcbae5c2	650	1002
70d55baf78e9ac4d0babeac5dcbae5c2	652	237
70d55baf78e9ac4d0babeac5dcbae5c2	654	56
70d55baf78e9ac4d0babeac5dcbae5c2	655	1316
70d55baf78e9ac4d0babeac5dcbae5c2	664	17
70d55baf78e9ac4d0babeac5dcbae5c2	672	307
70d55baf78e9ac4d0babeac5dcbae5c2	673	28
70d55baf78e9ac4d0babeac5dcbae5c2	676	148
70d55baf78e9ac4d0babeac5dcbae5c2	677	203
70d55baf78e9ac4d0babeac5dcbae5c2	685	424
70d55baf78e9ac4d0babeac5dcbae5c2	686	10
70db6b4e764ab7487409c4e30eb9c39f	432	5
70db6b4e764ab7487409c4e30eb9c39f	563	18
70db6b4e764ab7487409c4e30eb9c39f	574	11
70db6b4e764ab7487409c4e30eb9c39f	575	208
70db6b4e764ab7487409c4e30eb9c39f	676	651
70db6b4e764ab7487409c4e30eb9c39f	677	15
71014870b63807d1888ff42ddaa00686	386	4
71014870b63807d1888ff42ddaa00686	419	16
71014870b63807d1888ff42ddaa00686	431	7
71014870b63807d1888ff42ddaa00686	501	4
71014870b63807d1888ff42ddaa00686	555	7
71014870b63807d1888ff42ddaa00686	587	5
71014870b63807d1888ff42ddaa00686	655	39
71014870b63807d1888ff42ddaa00686	672	8
71014870b63807d1888ff42ddaa00686	686	7
711b5b5286ecb913b59894e29d84e3f8	391	30
711b5b5286ecb913b59894e29d84e3f8	419	10
711b5b5286ecb913b59894e29d84e3f8	429	21
711b5b5286ecb913b59894e29d84e3f8	432	6
711b5b5286ecb913b59894e29d84e3f8	459	41
711b5b5286ecb913b59894e29d84e3f8	462	68
711b5b5286ecb913b59894e29d84e3f8	489	30
711b5b5286ecb913b59894e29d84e3f8	492	18
711b5b5286ecb913b59894e29d84e3f8	501	27
711b5b5286ecb913b59894e29d84e3f8	613	10
711b5b5286ecb913b59894e29d84e3f8	615	13
711b5b5286ecb913b59894e29d84e3f8	650	6
711b5b5286ecb913b59894e29d84e3f8	653	42
711b5b5286ecb913b59894e29d84e3f8	655	102
711b5b5286ecb913b59894e29d84e3f8	664	74
711b5b5286ecb913b59894e29d84e3f8	673	49
711b5b5286ecb913b59894e29d84e3f8	677	18
711b5b5286ecb913b59894e29d84e3f8	685	8
711b5b5286ecb913b59894e29d84e3f8	686	25
712249c16003493e14f4c34c56ca9f21	391	162
712249c16003493e14f4c34c56ca9f21	429	19
712249c16003493e14f4c34c56ca9f21	459	260
712249c16003493e14f4c34c56ca9f21	474	14
712249c16003493e14f4c34c56ca9f21	489	69
712249c16003493e14f4c34c56ca9f21	501	49
712249c16003493e14f4c34c56ca9f21	547	18
712249c16003493e14f4c34c56ca9f21	555	456
712249c16003493e14f4c34c56ca9f21	563	21
712249c16003493e14f4c34c56ca9f21	574	86
712249c16003493e14f4c34c56ca9f21	575	68
712249c16003493e14f4c34c56ca9f21	587	39
712249c16003493e14f4c34c56ca9f21	588	46
712249c16003493e14f4c34c56ca9f21	613	71
712249c16003493e14f4c34c56ca9f21	615	62
712249c16003493e14f4c34c56ca9f21	623	33
712249c16003493e14f4c34c56ca9f21	650	11
712249c16003493e14f4c34c56ca9f21	651	328
712249c16003493e14f4c34c56ca9f21	664	28
712249c16003493e14f4c34c56ca9f21	676	223
712249c16003493e14f4c34c56ca9f21	677	52
712249c16003493e14f4c34c56ca9f21	686	51
713ada4c91b1e0a7ca7daeddfaf26222	381	1108
713ada4c91b1e0a7ca7daeddfaf26222	492	1976
713deddc215b157e5f8ff8bbbbf037b8	380	12
713deddc215b157e5f8ff8bbbbf037b8	386	5
713deddc215b157e5f8ff8bbbbf037b8	391	6
713deddc215b157e5f8ff8bbbbf037b8	399	14
713deddc215b157e5f8ff8bbbbf037b8	489	35
713deddc215b157e5f8ff8bbbbf037b8	587	14
713deddc215b157e5f8ff8bbbbf037b8	623	116
713deddc215b157e5f8ff8bbbbf037b8	651	12
714370c177bdb8dcf34919206c349edd	480	6
714b0378efe0b8744e24aa04b48008d3	615	3
714b0378efe0b8744e24aa04b48008d3	651	15
714b0378efe0b8744e24aa04b48008d3	652	14
714b0378efe0b8744e24aa04b48008d3	654	7
714b0378efe0b8744e24aa04b48008d3	655	86
7168d1effd86e210aa2d08ed2881bece	480	40
71838fe81717b0140bab3c768435253f	426	4
71838fe81717b0140bab3c768435253f	430	9
71838fe81717b0140bab3c768435253f	575	6
71838fe81717b0140bab3c768435253f	588	12
71838fe81717b0140bab3c768435253f	613	4
71838fe81717b0140bab3c768435253f	651	6
71838fe81717b0140bab3c768435253f	653	5
71838fe81717b0140bab3c768435253f	655	17
71838fe81717b0140bab3c768435253f	676	5
71838fe81717b0140bab3c768435253f	685	4
7187fcd6b087ed158f112e72eb5eec68	424	117
7187fcd6b087ed158f112e72eb5eec68	430	94
7187fcd6b087ed158f112e72eb5eec68	474	2262
7187fcd6b087ed158f112e72eb5eec68	547	821
7187fcd6b087ed158f112e72eb5eec68	575	42
7187fcd6b087ed158f112e72eb5eec68	613	125
7187fcd6b087ed158f112e72eb5eec68	615	57
7187fcd6b087ed158f112e72eb5eec68	623	199
7187fcd6b087ed158f112e72eb5eec68	654	374
7187fcd6b087ed158f112e72eb5eec68	664	40
7187fcd6b087ed158f112e72eb5eec68	677	43
71886ab2265d2c913d389bdc9ff7e199	575	18
71886ab2265d2c913d389bdc9ff7e199	664	12
71886ab2265d2c913d389bdc9ff7e199	673	54
71b452e98eb42d6cdcf426f011e2fd22	391	29
71b452e98eb42d6cdcf426f011e2fd22	422	20
71b452e98eb42d6cdcf426f011e2fd22	459	11
71b452e98eb42d6cdcf426f011e2fd22	462	128
71b452e98eb42d6cdcf426f011e2fd22	615	42
71d62970b4f7c3eccdfbde97a232aa12	547	85
71d62970b4f7c3eccdfbde97a232aa12	615	71
71ea95e8a4a24bd7d493456e67651137	511	14
71ea95e8a4a24bd7d493456e67651137	664	134
71ef88c5e3ab3aa8014b5e74178148ba	391	4
71ef88c5e3ab3aa8014b5e74178148ba	588	3
71ef88c5e3ab3aa8014b5e74178148ba	652	10
71ef88c5e3ab3aa8014b5e74178148ba	655	10
71f147564ce9e5f02da793ce1f98cc7e	386	2
71f147564ce9e5f02da793ce1f98cc7e	399	4
71f147564ce9e5f02da793ce1f98cc7e	547	10
71f147564ce9e5f02da793ce1f98cc7e	574	4
71f147564ce9e5f02da793ce1f98cc7e	615	5
71f147564ce9e5f02da793ce1f98cc7e	623	8
71f147564ce9e5f02da793ce1f98cc7e	650	3
71f147564ce9e5f02da793ce1f98cc7e	655	8
723d53e678c3e05c80a7b35532d7f8d5	459	66
723df3e831357c8030a614ad0b934fea	454	364
72700e8025122a0ede5ab9949564941a	501	10
7281f22f7ee2267691c5f565f26a0ec5	382	5
7281f22f7ee2267691c5f565f26a0ec5	391	4
7281f22f7ee2267691c5f565f26a0ec5	419	13
7281f22f7ee2267691c5f565f26a0ec5	424	9
7281f22f7ee2267691c5f565f26a0ec5	501	15
7281f22f7ee2267691c5f565f26a0ec5	653	4
72a96a2ee0d07894681d3f0725fd9ef4	382	10
72c8770f0b2143d83536322a02067ac8	398	44
72cb7fbe702e72662c3e00fade5cc520	380	154
72cb7fbe702e72662c3e00fade5cc520	381	11
72cb7fbe702e72662c3e00fade5cc520	382	255
72cb7fbe702e72662c3e00fade5cc520	383	133
72cb7fbe702e72662c3e00fade5cc520	390	103
72cb7fbe702e72662c3e00fade5cc520	391	47
72cb7fbe702e72662c3e00fade5cc520	398	22
72cb7fbe702e72662c3e00fade5cc520	399	20
72cb7fbe702e72662c3e00fade5cc520	426	810
72cb7fbe702e72662c3e00fade5cc520	429	221
72cb7fbe702e72662c3e00fade5cc520	430	111
72cb7fbe702e72662c3e00fade5cc520	431	298
72cb7fbe702e72662c3e00fade5cc520	432	153
72cb7fbe702e72662c3e00fade5cc520	459	269
72cb7fbe702e72662c3e00fade5cc520	462	438
72cb7fbe702e72662c3e00fade5cc520	474	152
72cb7fbe702e72662c3e00fade5cc520	480	171
72cb7fbe702e72662c3e00fade5cc520	492	431
72cb7fbe702e72662c3e00fade5cc520	501	208
72cb7fbe702e72662c3e00fade5cc520	511	117
72cb7fbe702e72662c3e00fade5cc520	547	17
72cb7fbe702e72662c3e00fade5cc520	555	35
72cb7fbe702e72662c3e00fade5cc520	574	601
72cb7fbe702e72662c3e00fade5cc520	575	427
72cb7fbe702e72662c3e00fade5cc520	576	442
72cb7fbe702e72662c3e00fade5cc520	613	350
72cb7fbe702e72662c3e00fade5cc520	615	150
72cb7fbe702e72662c3e00fade5cc520	623	38
72cb7fbe702e72662c3e00fade5cc520	650	270
72cb7fbe702e72662c3e00fade5cc520	651	70
72cb7fbe702e72662c3e00fade5cc520	652	281
72cb7fbe702e72662c3e00fade5cc520	653	141
72cb7fbe702e72662c3e00fade5cc520	664	460
72cb7fbe702e72662c3e00fade5cc520	673	621
72cb7fbe702e72662c3e00fade5cc520	676	493
72cb7fbe702e72662c3e00fade5cc520	686	293
72d2ce1f20025b548c56a34d762cc868	501	10
72d2ce1f20025b548c56a34d762cc868	547	9
72d2ce1f20025b548c56a34d762cc868	615	12
72eadc5bf321744de5194e70dac50a69	613	17
72eadc5bf321744de5194e70dac50a69	676	11
72fe3edc657bff6f6ea8d68feb8cf123	587	22
7301b71f411a7f9a9c6f8c537250fc44	390	10
7301b71f411a7f9a9c6f8c537250fc44	391	34
7301b71f411a7f9a9c6f8c537250fc44	419	169
7301b71f411a7f9a9c6f8c537250fc44	429	30
7301b71f411a7f9a9c6f8c537250fc44	511	121
